SEASON,Logistical_Area,Year,MONTH,AREA,METHOD,ITEM_GROUP,Item,ADIPOSE_MODIFIER,Disposition,RETAINABLE,ESTIMATE,VARIANCE,UNITS,BCF,BCF_SD,ESTIMATE_CAL,VARIANCE_CAL,UNITS_CAL,SE_CAL,CALIBRATED,PROP_GUIDED,PROP_LODGE,PROP_RESIDENT
2025-2026,Victoria,2025,7,Area 19 (JDF),Angling from boat,ROCKFISH,Yelloweye,Not Applicable,Released,Unspecified,5.687388988,10.47959579,Pieces,1.03691,0.18876382,5.48494,10.74382,Pieces,3.27778,Yes,0,0,0
2025-2026,Victoria,2025,7,Area 19 (JDF),Angling from boat,ROCKFISH,Yellowtail,Not Applicable,Kept,Legal Size,24.73459839,298.6026321,Pieces,0.42882,0.084187973,57.68061,1752.07716,Pieces,41.85782,Yes,0,0,1
2025-2026,Victoria,2025,7,Area 19 (JDF),Angling from boat,FINFISH,all flatfish but halibut,Not Applicable,Kept,Legal Size,210.4440958,25493.42352,Pieces,NA,NA,210.4440958,25493.42352,Pieces,159.6666,No,0.05225,0,0.95946
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,FINFISH,Atlantic salmon,Not Applicable,Kept,Legal Size,6.597299169,13.18287289,Pieces,NA,NA,6.597299169,13.18287,Pieces,3.63082,No,1,0,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,FINFISH,Atlantic salmon,Not Applicable,Released,Unspecified,11.37477798,52.41040289,Pieces,NA,NA,11.37477798,52.4104,Pieces,7.2395,No,1,0,0
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Black,Not Applicable,Kept,Legal Size,118.4908005,3266.273394,Pieces,1.76915,0.14063428,66.97612,1071.92001,Pieces,32.74019,Yes,0.08317,0.11505,0.83939
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Black,Not Applicable,Released,Unspecified,174.6094175,7133.610755,Pieces,1.74767,0.195909392,99.90983,2460.98934,Pieces,49.60836,Yes,0.09949,0.01259,0.90572
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Bocaccio Rockfish,Not Applicable,Kept,Legal Size,2.843694494,5.24290388,Pieces,1.04223,0.386826356,2.72847,5.85216,Pieces,2.41912,Yes,1,0,0
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Bocaccio Rockfish,Not Applicable,Released,Unspecified,4.398199446,10.54775947,Pieces,0.46731,0.262781382,9.41174,76.31069,Pieces,8.7356,Yes,1,0,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,China,Not Applicable,Released,Unspecified,106.5189834,10920.21788,Pieces,1.26616,0.260618511,84.12759,7111.53247,Pieces,84.3299,Yes,0,0,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Chinook,Adipose Marked,Kept,Legal Size (All or Lower),762.1111281,34307.51273,Pieces,0.99775,0.043274314,763.82974,35559.9331,Pieces,188.57342,Yes,0.3062,0.05126,0.87709
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Chinook,Adipose Marked,Released,Legal Size (All or Lower),2225.114742,1413255.966,Pieces,0.78112,0.056483068,2848.62088,2358679.096,Pieces,1535.79917,Yes,0.19154,0.03544,0.90396
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Chinook,Not Adipose Marked,Kept,Legal Size (All or Lower),44.166085,140.9812469,Pieces,0.99775,0.043274314,44.26568,145.30378,Pieces,12.0542,Yes,0.71374,0.12197,0.6369
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Chinook,Not Adipose Marked,Released,Legal Size (All or Lower),3595.728832,2957558.805,Pieces,0.78112,0.056483068,4603.29889,4958077.292,Pieces,2226.67404,Yes,0.17108,0.0176,0.9355
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Chinook,Not Applicable,Released,Sublegal Size,2088.333798,165769.4619,Pieces,0.78112,0.056483068,2673.51213,309060.7331,Pieces,555.93231,Yes,0.39087,0.07549,0.89228
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Chinook,Not Checked,Kept,Legal Size (All or Lower),64.85401511,398.063947,Pieces,0.99775,0.043274314,65.00027,407.8091,Pieces,20.19428,Yes,0.73638,0.11697,0.79426
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Chinook,Not Checked,Released,Legal Size (All or Lower),272.0382994,5318.555297,Pieces,0.78112,0.056483068,348.26697,9351.02083,Pieces,96.70068,Yes,0.72285,0.11198,0.72052
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Coho,Adipose Marked,Kept,Legal Size,1008.859702,32932.88467,Pieces,0.9053,0.046209447,1114.39269,43418.8062,Pieces,208.3718,Yes,0.41274,0.02729,0.85566
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Coho,Adipose Marked,Released,Unspecified,447.5941544,12781.98116,Pieces,0.80271,0.052107393,557.60381,21147.40633,Pieces,145.42148,Yes,0.40116,0.02677,0.88482
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Coho,Not Adipose Marked,Kept,Legal Size,60.54811941,181.4180121,Pieces,0.9053,0.046209447,66.88183,233.01255,Pieces,15.26475,Yes,0.82278,0.12529,0.5448
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Coho,Not Adipose Marked,Released,Unspecified,1699.230188,145846.22,Pieces,0.80271,0.052107393,2116.86685,245231.498,Pieces,495.20854,Yes,0.23277,0.01701,0.88698
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Coho,Not Checked,Kept,Legal Size,36.62333786,84.23416037,Pieces,0.9053,0.046209447,40.45437,107.04262,Pieces,10.34614,Yes,0.93995,0.14709,0.48037
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Coho,Not Checked,Released,Unspecified,256.8257214,27476.49637,Pieces,0.80271,0.052107393,319.94833,43073.99357,Pieces,207.54275,Yes,0.13839,0.03205,0.94581
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Copper,Not Applicable,Kept,Legal Size,5.687388988,20.97161552,Pieces,0.45112,0.10272378,12.60726,111.29131,Pieces,10.54947,Yes,1,0,0
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Copper,Not Applicable,Released,Unspecified,17.04126502,75.55276412,Pieces,1.76068,0.324269619,9.6788,27.54947,Pieces,5.24876,Yes,0.12905,0.38714,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,FINFISH,Dogfish,Not Applicable,Released,Unspecified,122.0425216,2277.609433,Pieces,0.7936,0.056979448,153.78342,3738.30923,Pieces,61.14171,Yes,0.75955,0,0.43632
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,EFFORT,Adult effort,Not Applicable,N/A,N/A,4011.764021,147024.4151,Fisher days,1.86976,0.07679614,2145.60372,49821.1646,Boat trips,223.20655,Yes,0.29415,0.03179,0.89126
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,EFFORT,Juvenile effort,Not Applicable,N/A,N/A,1147.758964,72322.61325,Fisher days,1.86976,0.07679614,613.85363,21322.90912,Boat trips,146.02366,Yes,0.32186,0.02036,0.88784
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,FINFISH,Greenling,Not Applicable,Kept,Legal Size,86.5417799,6180.226338,Pieces,0.61491,0.103869673,140.73894,16910.03741,Pieces,130.0386,Yes,0.07687,0,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,FINFISH,Greenling,Not Applicable,Released,Unspecified,4.398199446,10.54775947,Pieces,1.17605,0.169408658,3.73981,7.91642,Pieces,2.81361,Yes,0,0,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,HALIBUT,Halibut,Not Applicable,Kept,Legal Size,133.3819914,3675.711261,Pieces,1.23,0.149,108.44064,2602.14231,Pieces,51.0112,Yes,0.21793,0,0.98299
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,HALIBUT,Halibut,Not Applicable,Released,Unspecified,0,0,Pieces,1.42,0.254,0,0,Pieces,0,Yes,0,0,0
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,LINGCOD,Lingcod,Not Applicable,Kept,Legal Size,97.21153864,784.4690609,Pieces,0.89128,0.094595385,109.06958,1121.52798,Pieces,33.48922,Yes,0.33206,0,0.56121
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,LINGCOD,Lingcod,Not Applicable,Released,Unspecified,93.29161788,440.8283519,Pieces,0.84346,0.076883752,110.60586,721.28899,Pieces,26.85682,Yes,0.64321,0.11502,0.3968
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,FINFISH,Other and unknown finfish,Not Applicable,Kept,Legal Size,31.02794529,687.7874975,Pieces,NA,NA,31.02794529,687.7875,Pieces,26.2257,No,0.07087,0,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,FINFISH,Other and unknown finfish,Not Applicable,Released,Unspecified,33.82051521,271.4348204,Pieces,NA,NA,33.82051521,271.43482,Pieces,16.47528,No,0.86995,0,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Other and unknown rockfish,Not Applicable,Kept,Legal Size,35.89812459,135.1084511,Pieces,NA,NA,35.89812459,135.10845,Pieces,11.62362,No,0.80848,0,0.68314
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Other and unknown rockfish,Not Applicable,Released,Unspecified,26.57532069,135.224677,Pieces,NA,NA,26.57532069,135.22468,Pieces,11.62861,No,0.68975,0.10701,0.78599
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,FINFISH,Pacific cod,Not Applicable,Kept,Legal Size,11.06515809,23.97037514,Pieces,2.23614,0.249627511,4.94833,5.09891,Pieces,2.25808,Yes,0.79496,0,0.79496
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,FINFISH,Pacific cod,Not Applicable,Released,Unspecified,11.08856062,64.97585524,Pieces,3.50147,0.630825418,3.16683,5.62521,Pieces,2.37175,Yes,0.25645,0,0.74355
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Pink,Not Applicable,Kept,Legal Size,4816.501055,1279817.173,Pieces,1.25416,0.078866658,3840.41993,871981.0769,Pieces,933.79927,Yes,0.29219,0.01979,0.92539
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Pink,Not Applicable,Released,Unspecified,1545.445393,116837.6389,Pieces,1.50435,0.243093517,1027.31771,79186.65015,Pieces,281.40123,Yes,0.25792,0.02709,0.91573
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Quillback,Not Applicable,Kept,Legal Size,28.92151438,685.4740523,Pieces,0.41161,0.058010258,70.26436,4144.00128,Pieces,64.37392,Yes,0.07924,0,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Quillback,Not Applicable,Released,Unspecified,53.82853228,1630.093348,Pieces,1.15606,0.327638072,46.56206,1393.83385,Pieces,37.33408,Yes,0.05283,0.04085,0.94717
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,FINFISH,Sablefish,Not Applicable,Kept,Legal Size,32.97946452,955.7272218,Pieces,2.11453,0.385666751,15.59659,221.84207,Pieces,14.89436,Yes,1,0,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Sockeye,Not Applicable,Kept,Legal Size,8.531083481,26.20209546,Pieces,0.94896,0.114592858,8.98993,30.27497,Pieces,5.50227,Yes,1,0,0
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Sockeye,Not Applicable,Released,Unspecified,110.9329865,1534.374764,Pieces,2.1578,0.279011521,51.41023,373.73039,Pieces,19.33211,Yes,0.45746,0,0.87972
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Tiger,Not Applicable,Kept,Legal Size,12.82840321,71.57468938,Pieces,0.21865,0.227000613,58.67095,5207.36774,Pieces,72.16209,Yes,0,0,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Tiger,Not Applicable,Released,Unspecified,2.291768541,2.960434505,Pieces,0.15182,0.300461226,15.0953,1020.92726,Pieces,31.95195,Yes,0,0,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Unknown Salmonid,Not Applicable,Kept,Legal Size,5.042794217,7.879843749,Pieces,NA,NA,5.042794217,7.87984,Pieces,2.80711,No,1,0.43609,0.43609
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,SALMON,Unknown Salmonid,Not Applicable,Released,Unspecified,39.20744191,123.6490881,Pieces,NA,NA,39.20744191,123.64909,Pieces,11.11976,No,0.58953,0.06219,0.85494
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Vermilion,Not Applicable,Kept,Legal Size,4.490868264,5.597374374,Pieces,0.90412,0.092440586,4.96712,7.10542,Pieces,2.6656,Yes,0.48968,0,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Vermilion,Not Applicable,Released,Unspecified,2.843694494,5.24290388,Pieces,1.58469,0.273268307,1.79448,2.18353,Pieces,1.47768,Yes,1,1,0
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Yelloweye,Not Applicable,Released,Unspecified,12.71272505,65.24840032,Pieces,1.03691,0.18876382,12.2602,65.66728,Pieces,8.10354,Yes,0.35145,0,0.82154
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Yellowtail,Not Applicable,Kept,Legal Size,2.199099723,2.636939869,Pieces,0.42882,0.084187973,5.12826,15.35369,Pieces,3.91838,Yes,0,0,1
2025-2026,Victoria,2025,7,Area 20 (East),Angling from boat,ROCKFISH,Yellowtail,Not Applicable,Released,Unspecified,40.54087193,1562.480553,Pieces,0.1622,0.096051503,249.94372,81297.35803,Pieces,285.12692,Yes,0,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,ROCKFISH,Black,Not Applicable,Kept,Legal Size,275.5793886,12124.20217,Pieces,1.76915,0.14063428,155.76937,4027.00752,Pieces,63.45871,Yes,0.26218,0.02992,0.94841
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,ROCKFISH,Black,Not Applicable,Released,Unspecified,293.855472,21386.78577,Pieces,1.74767,0.195909392,168.14128,7357.32848,Pieces,85.77487,Yes,0.04528,0,0.99032
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,ROCKFISH,Bocaccio Rockfish,Not Applicable,Kept,Legal Size,10.99549861,29.00359888,Pieces,1.04223,0.386826356,10.54997,42.03314,Pieces,6.4833,Yes,0.2,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,ROCKFISH,Bocaccio Rockfish,Not Applicable,Released,Unspecified,2.199099723,2.636939869,Pieces,0.46731,0.262781382,4.70587,19.07767,Pieces,4.3678,Yes,1,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,ROCKFISH,Canary,Not Applicable,Kept,Legal Size,55.45859141,2732.691411,Pieces,1.26178,0.128794339,43.95266,1736.54682,Pieces,41.67189,Yes,0,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,ROCKFISH,China,Not Applicable,Kept,Legal Size,55.76254368,1225.383147,Pieces,0.42668,0.121062143,130.68938,8105.7784,Pieces,90.0321,Yes,0.47756,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,ROCKFISH,China,Not Applicable,Released,Unspecified,6.597299169,13.18287289,Pieces,1.26616,0.260618511,5.21048,9.37329,Pieces,3.06158,Yes,0,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Chinook,Adipose Marked,Kept,Legal Size (All or Lower),281.2454195,8240.838401,Pieces,0.99775,0.043274314,281.87965,8427.51438,Pieces,91.80149,Yes,0.1373,0,0.94245
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Chinook,Adipose Marked,Released,Legal Size (All or Lower),404.0239368,59789.29167,Pieces,0.78112,0.056483068,517.23671,99390.2619,Pieces,315.26221,Yes,0,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Chinook,Not Adipose Marked,Kept,Legal Size (All or Lower),485.7797703,16355.8016,Pieces,0.99775,0.043274314,486.87524,16875.56708,Pieces,129.90599,Yes,0.05287,0.01697,0.97808
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Chinook,Not Adipose Marked,Released,Legal Size (All or Lower),499.2070994,39455.09261,Pieces,0.78112,0.056483068,639.09143,66800.37739,Pieces,258.45769,Yes,0.0533,0,0.99546
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Chinook,Not Applicable,Released,Sublegal Size,1777.494626,370264.9639,Pieces,0.78112,0.056483068,2275.57178,633919.909,Pieces,796.19087,Yes,0.02412,0,0.99545
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Chinook,Not Checked,Kept,Legal Size (All or Lower),100.1397874,2360.13362,Pieces,0.99775,0.043274314,100.36561,2389.73919,Pieces,48.88496,Yes,0.34145,0,0.9716
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Chinook,Not Checked,Released,Legal Size (All or Lower),291.1324304,22751.69476,Pieces,0.78112,0.056483068,372.71153,38015.13663,Pieces,194.97471,Yes,0.09896,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Coho,Adipose Marked,Kept,Legal Size,78.66536543,1425.701759,Pieces,0.9053,0.046209447,86.89425,1759.24941,Pieces,41.94341,Yes,0.49899,0,0.94232
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Coho,Adipose Marked,Released,Unspecified,48.78573806,1622.213505,Pieces,0.80271,0.052107393,60.77629,2533.18784,Pieces,50.33078,Yes,0,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Coho,Not Adipose Marked,Kept,Legal Size,0,0,Pieces,0.9053,0.046209447,0,0,Pieces,0,Yes,0,0,0
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Coho,Not Adipose Marked,Released,Unspecified,358.9198762,19057.88696,Pieces,0.80271,0.052107393,447.13517,30419.70216,Pieces,174.41245,Yes,0.31938,0,0.82815
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Coho,Not Checked,Kept,Legal Size,13.30508475,150.4151106,Pieces,0.9053,0.046209447,14.69688,184.09249,Pieces,13.56807,Yes,1,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Coho,Not Checked,Released,Unspecified,8.796398892,42.1910379,Pieces,0.80271,0.052107393,10.95838,65.98515,Pieces,8.12312,Yes,1,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,ROCKFISH,Copper,Not Applicable,Kept,Legal Size,93.26956669,6210.55885,Pieces,0.45112,0.10272378,206.75112,32733.75664,Pieces,180.92473,Yes,0.05506,0.02457,0.96951
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,ROCKFISH,Copper,Not Applicable,Released,Unspecified,57.75035995,2735.651846,Pieces,1.76068,0.324269619,32.80003,918.96224,Pieces,30.31439,Yes,0.03808,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,FINFISH,Dogfish,Not Applicable,Released,Unspecified,46.76712233,712.9948715,Pieces,0.7936,0.056979448,58.93035,1149.99796,Pieces,33.91162,Yes,0.04702,0,0.27232
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,EFFORT,Adult effort,Not Applicable,N/A,N/A,1700.053768,81465.95255,Fisher days,1.86976,0.07679614,909.23636,24697.23688,Boat trips,157.15355,Yes,0.11662,0.01191,0.95816
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,EFFORT,Juvenile effort,Not Applicable,N/A,N/A,159.8723041,6962.178481,Fisher days,1.86976,0.07679614,85.50418,2003.80179,Boat trips,44.76384,Yes,0.24813,0.10314,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,FINFISH,Greenling,Not Applicable,Kept,Legal Size,96.68292206,3509.033404,Pieces,0.61491,0.103869673,157.23101,9985.74326,Pieces,99.92869,Yes,0,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,FINFISH,Greenling,Not Applicable,Released,Unspecified,17.06216696,188.7445397,Pieces,1.17605,0.169408658,14.50803,140.83302,Pieces,11.86731,Yes,0,0,0
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,HALIBUT,Halibut,Not Applicable,Kept,Legal Size,40.97565326,208.4551743,Pieces,1.23,0.149,33.31354,154.07077,Pieces,12.41252,Yes,0.68919,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,HALIBUT,Halibut,Not Applicable,Released,Unspecified,0,0,Pieces,1.42,0.254,0,0,Pieces,0,Yes,0,0,0
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,LINGCOD,Lingcod,Not Applicable,Kept,Legal Size,292.4727208,7694.826819,Pieces,0.89128,0.094595385,328.14909,10899.56225,Pieces,104.40097,Yes,0.17954,0.04702,0.97083
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,LINGCOD,Lingcod,Not Applicable,Released,Unspecified,421.0475069,24693.69456,Pieces,0.84346,0.076883752,499.19084,36780.68897,Pieces,191.78292,Yes,0.26918,0.0468,0.96084
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,FINFISH,Other and unknown finfish,Not Applicable,Kept,Legal Size,6.597299169,23.73245882,Pieces,NA,NA,6.597299169,23.73246,Pieces,4.8716,No,1,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,FINFISH,Other and unknown finfish,Not Applicable,Released,Unspecified,4.398199446,10.54775947,Pieces,NA,NA,4.398199446,10.54776,Pieces,3.24773,No,1,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,ROCKFISH,Other and unknown rockfish,Not Applicable,Kept,Legal Size,26.62974584,682.5136178,Pieces,NA,NA,26.62974584,682.51362,Pieces,26.12496,No,1,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,ROCKFISH,Other and unknown rockfish,Not Applicable,Released,Unspecified,193.2835265,33469.81118,Pieces,NA,NA,193.2835265,33469.81118,Pieces,182.94756,No,0.96443,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,FINFISH,Pacific cod,Not Applicable,Kept,Legal Size,8.244866129,59.73295136,Pieces,2.23614,0.249627511,3.6871,12.11524,Pieces,3.48069,Yes,1,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,FINFISH,Pacific cod,Not Applicable,Released,Unspecified,2.268759196,2.878509092,Pieces,3.50147,0.630825418,0.64794,0.24841,Pieces,0.49841,Yes,0,0,0
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Pink,Not Applicable,Kept,Legal Size,101.0018079,1724.311959,Pieces,1.25416,0.078866658,80.53343,1121.89768,Pieces,33.49474,Yes,0.10941,0.08446,0.8622
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,SALMON,Pink,Not Applicable,Released,Unspecified,269.1411529,68256.60468,Pieces,1.50435,0.243093517,178.9086,30996.89823,Pieces,176.05936,Yes,0,0.01057,0.98943
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,ROCKFISH,Quillback,Not Applicable,Kept,Legal Size,27.02636693,540.5569968,Pieces,0.41161,0.058010258,65.66013,3276.21317,Pieces,57.23821,Yes,0.0848,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,ROCKFISH,Quillback,Not Applicable,Released,Unspecified,13.75061125,35.51797288,Pieces,1.15606,0.327638072,11.89438,37.93934,Pieces,6.15949,Yes,0.83333,0.66667,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,FINFISH,Sablefish,Not Applicable,Kept,Legal Size,32.97946452,955.7272218,Pieces,2.11453,0.385666751,15.59659,221.84207,Pieces,14.89436,Yes,1,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,FINFISH,Sculpins,Not Applicable,Kept,Legal Size,2.199099723,2.636939869,Pieces,0.28812,0.190989649,7.63258,57.36391,Pieces,7.5739,Yes,1,0,1
2025-2026,Port Renfrew,2025,7,Area 20 (West),Angling from boat,FINFISH,Sculpins,Not Applicable,Released,Unspecified,2.199099723,2.636939869,Pieces,0.20136,0.076688018,10.92123,82.33624,Pieces,9.07393,Yes,1,0,1
